step,loss,acc,grad_norm,sharpness,lrs,eos_threshold
0,2.1986212730407715,0.10615289211273193,0.020650549775174963,1.0254574193089452,0.01,200.0
1,2.3411853313446045,0.11156237125396729,0.45178906862787566,,0.01,200.0
2,2.197819232940674,0.11027797311544418,0.011817598372814113,,0.01,200.0
3,2.1991546154022217,0.10801523178815842,0.020407454620288826,,0.01,200.0
4,2.1974146366119385,0.11222926527261734,0.01101256119610139,,0.01,200.0
5,2.197795867919922,0.11010313779115677,0.012466937168858744,,0.01,200.0
6,2.1981260776519775,0.10997103899717331,0.016315269923247486,,0.01,200.0
7,2.197852849960327,0.10834990441799164,0.012030673092826544,,0.01,200.0
8,2.1979708671569824,0.10955613851547241,0.010589643810284927,,0.01,200.0
9,2.1979942321777344,0.11215611547231674,0.011558062555203849,,0.01,200.0
10,2.197258234024048,0.11144241690635681,0.008343456499996928,,0.01,200.0
11,2.1976397037506104,0.1080005019903183,0.008524810730816427,,0.01,200.0
12,2.19783353805542,0.10889900475740433,0.010621193576759214,,0.01,200.0
13,2.197997808456421,0.10868214815855026,0.012204645308031763,,0.01,200.0
14,2.197634220123291,0.11236465722322464,0.009506485030292274,,0.01,200.0
15,2.1974971294403076,0.11397165805101395,0.009014088020714071,,0.01,200.0
16,2.19755482673645,0.10990968346595764,0.008674544580991577,,0.01,200.0
17,2.1976675987243652,0.10826151818037033,0.010434343624285492,,0.01,200.0
18,2.197648763656616,0.1122618094086647,0.011097931747471547,,0.01,200.0
19,2.1979572772979736,0.11009591072797775,0.010407750587875728,,0.01,200.0
20,2.1974921226501465,0.10987827926874161,0.008579171179562762,,0.01,200.0
21,2.197376251220703,0.11619631201028824,0.0069965484006927,,0.01,200.0
22,2.197749376296997,0.11235211789608002,0.008127039697050652,,0.01,200.0
23,2.1976237297058105,0.11137803643941879,0.007925228046323762,,0.01,200.0
24,2.1979737281799316,0.11004012823104858,0.015026375327381434,,0.01,200.0
25,2.1973912715911865,0.11105134338140488,0.010790680090275489,,0.01,200.0
26,2.197939395904541,0.11115250736474991,0.011982372579304013,,0.01,200.0
27,2.198028564453125,0.10617345571517944,0.009199689294729235,,0.01,200.0
28,2.1976170539855957,0.1136382445693016,0.008904066191950446,,0.01,200.0
29,2.19757342338562,0.1099073737859726,0.007294299618765999,,0.01,200.0
30,2.1979806423187256,0.11041218042373657,0.007082866635770449,,0.01,200.0
31,2.197775363922119,0.10853547602891922,0.0073607101385608845,,0.01,200.0
32,2.197906970977783,0.10992379486560822,0.009473372798952287,,0.01,200.0
33,2.1974682807922363,0.11056816577911377,0.008080902640809788,,0.01,200.0
34,2.197354555130005,0.11200364679098129,0.0076747770156046025,,0.01,200.0
35,2.197558879852295,0.11146483570337296,0.007681932647113461,,0.01,200.0
36,2.197530746459961,0.11126282811164856,0.010385977241381912,,0.01,200.0
37,2.1972591876983643,0.11474934965372086,0.01129994181108724,,0.01,200.0
38,2.1974987983703613,0.1120089516043663,0.008601424568629624,,0.01,200.0
39,2.197523832321167,0.11362038552761078,0.01178088885057687,,0.01,200.0
40,2.197819709777832,0.11042589694261551,0.0073435741093629305,,0.01,200.0
41,2.197089433670044,0.1153305247426033,0.00845524958506427,,0.01,200.0
42,2.197253704071045,0.11323724687099457,0.007520497079794002,,0.01,200.0
43,2.197268486022949,0.11520185321569443,0.008483035494114435,,0.01,200.0
44,2.1972317695617676,0.11307083815336227,0.008780254893256727,,0.01,200.0
45,2.197143316268921,0.11533843725919724,0.009728327440447642,,0.01,200.0
46,2.197293281555176,0.1119665578007698,0.009985481375954605,,0.01,200.0
47,2.19746732711792,0.11149682104587555,0.006518140453665353,,0.01,200.0
48,2.1970736980438232,0.11746938526630402,0.010294548658208008,,0.01,200.0
49,2.1970174312591553,0.11451171338558197,0.01038762704057992,,0.01,200.0
50,2.1970858573913574,0.11436016857624054,0.010233620117477827,0.23085261515188293,0.01,200.0
51,2.196787118911743,0.11606329679489136,0.008565156498327441,,0.01,200.0
52,2.1970338821411133,0.11516981571912766,0.013523324792587851,,0.01,200.0
53,2.197092294692993,0.11398597806692123,0.01684917918938428,,0.01,200.0
54,2.1971726417541504,0.11221996694803238,0.008750622024272594,,0.01,200.0
55,2.197392463684082,0.11277229338884354,0.009655669839573201,,0.01,200.0
56,2.1967506408691406,0.11541325598955154,0.01120841528564178,,0.01,200.0
57,2.1969361305236816,0.11620592325925827,0.009515349539838363,,0.01,200.0
58,2.1971662044525146,0.11212246865034103,0.013355335358249919,,0.01,200.0
59,2.1961967945098877,0.11200297623872757,0.009618616968615936,,0.01,200.0
60,2.1963775157928467,0.11775654554367065,0.011634868898764531,,0.01,200.0
61,2.1961371898651123,0.11683692038059235,0.009295598521492546,,0.01,200.0
62,2.1958413124084473,0.12108179926872253,0.007874056849719072,,0.01,200.0
63,2.196491003036499,0.11680251359939575,0.00949117259971368,,0.01,200.0
64,2.1958444118499756,0.11718911677598953,0.009503092738144538,,0.01,200.0
65,2.1958537101745605,0.11843247711658478,0.008252120539418347,,0.01,200.0
66,2.1963837146759033,0.11548642814159393,0.01008650650436811,,0.01,200.0
67,2.1951258182525635,0.1171182319521904,0.009527257174767123,,0.01,200.0
68,2.194941282272339,0.12584400177001953,0.009821418280501851,,0.01,200.0
69,2.1958463191986084,0.12035390734672546,0.010407043213173026,,0.01,200.0
70,2.1956300735473633,0.12306546419858932,0.011400480410677366,,0.01,200.0
71,2.194403886795044,0.12099246680736542,0.009551203124647514,,0.01,200.0
72,2.194748878479004,0.1214914619922638,0.013041667564442335,,0.01,200.0
73,2.1952736377716064,0.12044400721788406,0.011182883853374478,,0.01,200.0
74,2.194573163986206,0.1238718256354332,0.011029839802999424,,0.01,200.0
75,2.19473934173584,0.1227569654583931,0.010725291567330588,,0.01,200.0
76,2.195378303527832,0.11838019639253616,0.01409004550240874,,0.01,200.0
77,2.1944682598114014,0.1216009259223938,0.010658613153077564,,0.01,200.0
78,2.1935617923736572,0.12536214292049408,0.011423159228238207,,0.01,200.0
79,2.194232225418091,0.12288977205753326,0.010314904865551184,,0.01,200.0
80,2.1949875354766846,0.12220887839794159,0.015063851749806035,,0.01,200.0
81,2.194234609603882,0.12486535310745239,0.010609266011126738,,0.01,200.0
82,2.194166660308838,0.12609557807445526,0.011340797484891231,,0.01,200.0
83,2.192199230194092,0.12998059391975403,0.016308431311058445,,0.01,200.0
84,2.194023609161377,0.12534138560295105,0.012054285612339823,,0.01,200.0
85,2.193509817123413,0.12675298750400543,0.018337336800505356,,0.01,200.0
86,2.1931049823760986,0.12603476643562317,0.017580235602723933,,0.01,200.0
87,2.1923930644989014,0.1288616806268692,0.015756555614917348,,0.01,200.0
88,2.1916284561157227,0.13086123764514923,0.020979486465467195,,0.01,200.0
89,2.1916050910949707,0.13102677464485168,0.011238072252089965,,0.01,200.0
90,2.192153215408325,0.1300671547651291,0.020008773929429808,,0.01,200.0
91,2.1910400390625,0.129705548286438,0.017137733297964093,,0.01,200.0
92,2.19153094291687,0.13241499662399292,0.015492414841085225,,0.01,200.0
93,2.1921942234039307,0.12932710349559784,0.02453130751254212,,0.01,200.0
94,2.190565824508667,0.13205282390117645,0.014382514506751943,,0.01,200.0
95,2.190363883972168,0.12944822013378143,0.015319421733692747,,0.01,200.0
96,2.191927433013916,0.12911224365234375,0.02218657214272849,,0.01,200.0
97,2.190153121948242,0.1310105174779892,0.017299459648481327,,0.01,200.0
98,2.189636707305908,0.1317085176706314,0.012916959118634044,,0.01,200.0
99,2.1897733211517334,0.13215968012809753,0.01585960581011597,,0.01,200.0
100,2.1905293464660645,0.1303575038909912,0.01581095967521868,0.30557009128256196,0.01,200.0
101,2.1889593601226807,0.13189955055713654,0.01444674778815093,,0.01,200.0
102,2.1905646324157715,0.13094548881053925,0.021301536341488198,,0.01,200.0
103,2.1899755001068115,0.13198956847190857,0.016888264499631708,,0.01,200.0
104,2.1886565685272217,0.13205048441886902,0.013246389296863446,,0.01,200.0
105,2.188377618789673,0.1343970149755478,0.021392909025918987,,0.01,200.0
106,2.1890628337860107,0.13173677027225494,0.016236994421681885,,0.01,200.0
107,2.1887569427490234,0.13503558933734894,0.022906170646757318,,0.01,200.0
108,2.1894147396087646,0.1315636932849884,0.026682963904996446,,0.01,200.0
109,2.1889564990997314,0.1320200264453888,0.022380571916954143,,0.01,200.0
110,2.1884279251098633,0.13587653636932373,0.021680903689476304,,0.01,200.0
111,2.187070369720459,0.13614381849765778,0.015023570179731511,,0.01,200.0
112,2.18709135055542,0.1332891583442688,0.017555537216971603,,0.01,200.0
113,2.1870291233062744,0.13711848855018616,0.018453311844018747,,0.01,200.0
114,2.1876373291015625,0.1348719596862793,0.014625634859859233,,0.01,200.0
115,2.1872599124908447,0.13667963445186615,0.020921696573479604,,0.01,200.0
116,2.1859688758850098,0.1350758820772171,0.018260273709371864,,0.01,200.0
117,2.1875970363616943,0.13491933047771454,0.019225613542649928,,0.01,200.0
118,2.1889548301696777,0.1353364735841751,0.019075908268701765,,0.01,200.0
119,2.1861982345581055,0.13661767542362213,0.017018077164041866,,0.01,200.0
120,2.1872808933258057,0.13289806246757507,0.018399261139353796,,0.01,200.0
121,2.186455726623535,0.13499979674816132,0.02756911675203417,,0.01,200.0
122,2.184810161590576,0.13731911778450012,0.015635296351260056,,0.01,200.0
123,2.1858508586883545,0.13799379765987396,0.017257393273469073,,0.01,200.0
124,2.1856205463409424,0.1378195881843567,0.019443166487932394,,0.01,200.0
125,2.185316562652588,0.139434814453125,0.024937170510176666,,0.01,200.0
126,2.1860716342926025,0.13541364669799805,0.021375777964220508,,0.01,200.0
127,2.1850502490997314,0.13939443230628967,0.02057300215686655,,0.01,200.0
