step,loss,acc,grad_norm,sharpness,lrs,eos_threshold
0,2.198115110397339,0.11379824578762054,0.02012352542360391,0.034904177415557826,0.25,8.0
1,2.1981074810028076,0.10904805362224579,0.02021969790004575,,0.25,8.0
2,2.1979258060455322,0.1110973134636879,0.019920859124070923,,0.25,8.0
3,2.1983602046966553,0.11045332252979279,0.020212006115992328,,0.25,8.0
4,2.1984689235687256,0.10775915533304214,0.019839299044307084,,0.25,8.0
5,2.1985371112823486,0.11125388741493225,0.02128585536363422,,0.25,8.0
6,2.197943925857544,0.10959585756063461,0.019152043575611517,,0.25,8.0
7,2.1979362964630127,0.11143306642770767,0.019306434951644635,,0.25,8.0
8,2.1978600025177,0.11396754533052444,0.019704406814010353,,0.25,8.0
9,2.1982157230377197,0.10641822218894958,0.019326450818531418,,0.25,8.0
10,2.1979799270629883,0.11445607990026474,0.01954278397558065,,0.25,8.0
11,2.198187828063965,0.11138265579938889,0.019208205679171437,,0.25,8.0
12,2.1977617740631104,0.11212862282991409,0.019651624642233318,,0.25,8.0
13,2.1977245807647705,0.11010240018367767,0.01885821268841162,,0.25,8.0
14,2.1974618434906006,0.11169110238552094,0.018566401298712322,,0.25,8.0
15,2.1976065635681152,0.11233306676149368,0.018517329578283802,,0.25,8.0
16,2.197920560836792,0.1113506332039833,0.018815488894317764,,0.25,8.0
17,2.1980221271514893,0.11068780720233917,0.01883246157518123,,0.25,8.0
18,2.1979336738586426,0.11122617870569229,0.01847416851248449,,0.25,8.0
19,2.197885513305664,0.11460618674755096,0.01823677869485704,,0.25,8.0
20,2.197844982147217,0.11407757550477982,0.018312740256645633,,0.25,8.0
21,2.1978282928466797,0.11015896499156952,0.01838515298229813,,0.25,8.0
22,2.1975953578948975,0.11225208640098572,0.018096265225021422,,0.25,8.0
23,2.1975955963134766,0.11361661553382874,0.01827622878229956,,0.25,8.0
24,2.197700023651123,0.10915113985538483,0.017899142440131025,,0.25,8.0
25,2.1979176998138428,0.11265508830547333,0.018225679005352147,,0.25,8.0
26,2.1973137855529785,0.11397332698106766,0.018328375661200724,,0.25,8.0
27,2.19742751121521,0.11242848634719849,0.017967092515833984,,0.25,8.0
28,2.197523355484009,0.11314200609922409,0.017679545717812505,,0.25,8.0
29,2.1976571083068848,0.10843472927808762,0.01757698723623827,,0.25,8.0
30,2.1976606845855713,0.11017859727144241,0.01781218838543112,,0.25,8.0
