step,loss,acc,grad_norm,sharpness,lrs,eos_threshold
0,2.1986212730407715,0.10615289211273193,0.020650549775174963,0.0021007233299314976,0.1,20.0
1,476.1549377441406,0.10978035628795624,110.56408981412038,,0.1,20.0
2,22.183195114135742,0.111147940158844,34.908786391405044,,0.1,20.0
3,2.711665630340576,0.10830504447221756,1.813775862730386,,0.1,20.0
4,2.5066187381744385,0.11454839259386063,1.5160467073605908,,0.1,20.0
5,2.2132792472839355,0.11184292286634445,0.2263505127961673,,0.1,20.0
6,2.2143051624298096,0.1090194508433342,0.0392788253155342,,0.1,20.0
7,2.2150793075561523,0.11493539065122604,0.009988220753906214,,0.1,20.0
8,2.218937873840332,0.11071546375751495,0.04436535011210325,,0.1,20.0
9,2.2237377166748047,0.11087172478437424,0.0632446379067693,,0.1,20.0
10,2.222682237625122,0.1112353503704071,0.009802160984182878,,0.1,20.0
11,2.2267889976501465,0.11106964200735092,0.04947486645599511,,0.1,20.0
12,2.2277400493621826,0.1091887429356575,0.010367197642486687,,0.1,20.0
13,2.2240617275238037,0.11220137774944305,0.009893006058265003,,0.1,20.0
14,2.228677749633789,0.11124886572360992,0.0758456549673584,,0.1,20.0
15,2.263810873031616,0.10967395454645157,0.16075842787828482,,0.1,20.0
16,2.218608856201172,0.11500538140535355,0.009230091828259354,,0.1,20.0
17,2.2196102142333984,0.10987736284732819,0.009424209401714151,,0.1,20.0
18,2.2159359455108643,0.11188898235559464,0.008894002465640967,,0.1,20.0
19,2.216585159301758,0.1089383140206337,0.008861208797379314,,0.1,20.0
20,2.223355770111084,0.11389417946338654,0.09999482290329764,,0.1,20.0
21,2.216644763946533,0.11135479807853699,0.09070762382710598,,0.1,20.0
22,2.2119619846343994,0.11280714720487595,0.008311100026216994,,0.1,20.0
23,2.211772918701172,0.10893426835536957,0.0083590288806389,,0.1,20.0
24,2.208272695541382,0.11161212623119354,0.007808038389377485,,0.1,20.0
25,2.207432746887207,0.10840332508087158,0.00783772373399047,,0.1,20.0
26,2.2080788612365723,0.10804769396781921,0.007688200103283246,,0.1,20.0
27,2.2070586681365967,0.10981463640928268,0.0078100523336760465,,0.1,20.0
28,2.204456090927124,0.11177396029233932,0.007214687583027202,,0.1,20.0
29,2.204777717590332,0.10949388146400452,0.007349976804041682,,0.1,20.0
30,2.203447103500366,0.10975003987550735,0.007309274527324833,,0.1,20.0
31,2.2042367458343506,0.10609322041273117,0.0072826162602372905,,0.1,20.0
32,2.2013473510742188,0.11460404843091965,0.007047769599748231,,0.1,20.0
33,2.2026190757751465,0.11139639467000961,0.006864927704796731,,0.1,20.0
34,2.202031373977661,0.10769740492105484,0.006922951179633989,,0.1,20.0
35,2.2026312351226807,0.1077851727604866,0.021199754079662663,,0.1,20.0
36,2.2011499404907227,0.10795266926288605,0.0070613943927018315,,0.1,20.0
37,2.2011115550994873,0.10982324182987213,0.006903150838014709,,0.1,20.0
38,2.200496196746826,0.11333499103784561,0.0068108810443194565,,0.1,20.0
39,2.1999244689941406,0.11333085596561432,0.0067563780998061845,,0.1,20.0
40,2.200592041015625,0.10868755728006363,0.006553580513565731,,0.1,20.0
41,2.200427293777466,0.11082154512405396,0.00683279369644927,,0.1,20.0
