step,loss,acc,grad_norm,sharpness,lrs,eos_threshold
0,2.198157787322998,0.1125594899058342,0.014707976682903455,0.028433537086170566,1.0,2.0
1,2.1981637477874756,0.1103820875287056,0.01467272996946611,,1.0,2.0
2,2.198474168777466,0.1091323271393776,0.014865859922358825,,1.0,2.0
3,2.19806170463562,0.1110742837190628,0.013984331648479863,,1.0,2.0
4,2.1979613304138184,0.11060737818479538,0.013904176530309705,,1.0,2.0
5,2.197956085205078,0.11273322254419327,0.013884787828725627,,1.0,2.0
6,2.197844982147217,0.11252486705780029,0.013644981579157427,,1.0,2.0
7,2.1975655555725098,0.11257113516330719,0.013310962143433774,,1.0,2.0
8,2.19789457321167,0.11126763373613358,0.013614926844592189,,1.0,2.0
9,2.1978015899658203,0.11175751686096191,0.012980899352515923,,1.0,2.0
10,2.197542428970337,0.11333954334259033,0.012618964452275113,,1.0,2.0
11,2.197535514831543,0.1138245016336441,0.012621109122993255,,1.0,2.0
12,2.1976208686828613,0.11011794209480286,0.012366643154920627,,1.0,2.0
13,2.197096109390259,0.11403000354766846,0.012466971229810546,,1.0,2.0
14,2.1974594593048096,0.1136852577328682,0.011870279121175041,,1.0,2.0
15,2.1974024772644043,0.11301235109567642,0.012168610377839128,,1.0,2.0
16,2.197615385055542,0.11442045122385025,0.011799703461922563,,1.0,2.0
17,2.1975440979003906,0.1115686222910881,0.012212573484592152,,1.0,2.0
18,2.1975581645965576,0.11180509626865387,0.011815102536792965,,1.0,2.0
19,2.197474956512451,0.11260730028152466,0.011557931144721494,,1.0,2.0
20,2.197089910507202,0.11267401278018951,0.011714033558540268,,1.0,2.0
21,2.1973702907562256,0.11425735056400299,0.011389414944090995,,1.0,2.0
22,2.1971888542175293,0.11414089053869247,0.011298147804070218,,1.0,2.0
23,2.197054147720337,0.11261308193206787,0.011604602612090306,,1.0,2.0
24,2.1970555782318115,0.11505670100450516,0.01121150525616268,,1.0,2.0
25,2.196979522705078,0.11536233127117157,0.011236724227606538,,1.0,2.0
26,2.1973068714141846,0.11306381225585938,0.011388900705192415,,1.0,2.0
27,2.197012186050415,0.11448390036821365,0.011510482533266007,,1.0,2.0
28,2.197044849395752,0.1142774298787117,0.011483726457565077,,1.0,2.0
29,2.1970748901367188,0.11210734397172928,0.011170586904694508,,1.0,2.0
30,2.1973025798797607,0.11440037935972214,0.011334147706327737,,1.0,2.0
31,2.197340488433838,0.11294560879468918,0.01148189399059422,,1.0,2.0
32,2.1967732906341553,0.1159372329711914,0.01122781783234373,,1.0,2.0
33,2.1970090866088867,0.11573106050491333,0.011291997379386812,,1.0,2.0
34,2.1969025135040283,0.11498748511075974,0.011198194884616729,,1.0,2.0
35,2.196930170059204,0.11624635010957718,0.010999685395924108,,1.0,2.0
36,2.196770668029785,0.11770908534526825,0.011352836087926765,,1.0,2.0
37,2.1968886852264404,0.11490259319543839,0.010958757650243357,,1.0,2.0
38,2.1968204975128174,0.11523254960775375,0.01151555234089057,,1.0,2.0
39,2.196852684020996,0.1146186962723732,0.011361375356955172,,1.0,2.0
40,2.196885585784912,0.11567751318216324,0.011237079488166072,,1.0,2.0
41,2.1968860626220703,0.11802206188440323,0.01160438883382998,,1.0,2.0
42,2.1967387199401855,0.11508232355117798,0.011285099221969545,,1.0,2.0
43,2.19663667678833,0.11880430579185486,0.011528841482997355,,1.0,2.0
44,2.1968090534210205,0.11779795587062836,0.011473346001054633,,1.0,2.0
45,2.1967084407806396,0.1172318086028099,0.011434710954338291,,1.0,2.0
46,2.196641683578491,0.11925313621759415,0.011562910056138954,,1.0,2.0
47,2.196608066558838,0.11945335566997528,0.011737942941990398,,1.0,2.0
48,2.1964800357818604,0.11830893158912659,0.01186549613182012,,1.0,2.0
49,2.1965513229370117,0.11796263605356216,0.011756795869631747,,1.0,2.0
50,2.196382999420166,0.11852020025253296,0.011863146337666696,0.023536281025836815,1.0,2.0
51,2.196446180343628,0.11936899274587631,0.011843003560994261,,1.0,2.0
52,2.1964619159698486,0.11786986142396927,0.011891377991335744,,1.0,2.0
53,2.1967430114746094,0.11757520586252213,0.01215805631915651,,1.0,2.0
54,2.196378231048584,0.11943018436431885,0.012203118234486072,,1.0,2.0
55,2.1964569091796875,0.11844146251678467,0.012037918943823623,,1.0,2.0
56,2.19627046585083,0.1187475398182869,0.01234454936600359,,1.0,2.0
57,2.196260929107666,0.12067215144634247,0.012204440440787244,,1.0,2.0
58,2.1963460445404053,0.11994617432355881,0.012219108422373655,,1.0,2.0
59,2.1962380409240723,0.11890817433595657,0.012583673582917941,,1.0,2.0
60,2.1961300373077393,0.12222911417484283,0.012483454983789425,,1.0,2.0
61,2.196181535720825,0.1200173869729042,0.012846566893136676,,1.0,2.0
62,2.1963298320770264,0.11889500170946121,0.012812265574863107,,1.0,2.0
63,2.1962051391601562,0.11966466903686523,0.013337719749439321,,1.0,2.0
64,2.196300983428955,0.11914559453725815,0.013440081895991338,,1.0,2.0
65,2.1960806846618652,0.12126920372247696,0.013361352983147728,,1.0,2.0
66,2.1960086822509766,0.12251360714435577,0.01303700183740719,,1.0,2.0
67,2.1959431171417236,0.12265965342521667,0.013323239038265962,,1.0,2.0
68,2.1957783699035645,0.12365135550498962,0.013878524492738232,,1.0,2.0
69,2.195761203765869,0.11962435394525528,0.013709344249518791,,1.0,2.0
70,2.195660352706909,0.12152433395385742,0.013781035306486519,,1.0,2.0
71,2.1960551738739014,0.11928409337997437,0.013966236675662278,,1.0,2.0
72,2.1960811614990234,0.11919296532869339,0.014459024906869792,,1.0,2.0
73,2.1954174041748047,0.12477478384971619,0.014382140890926962,,1.0,2.0
74,2.1956844329833984,0.12060976773500443,0.014613248092927704,,1.0,2.0
75,2.195711851119995,0.12195475399494171,0.014562281675681212,,1.0,2.0
76,2.195345401763916,0.1256028562784195,0.014995993656204794,,1.0,2.0
77,2.1955649852752686,0.1259388029575348,0.014834451456922854,,1.0,2.0
78,2.1953392028808594,0.12305431813001633,0.0150492343817751,,1.0,2.0
79,2.1955502033233643,0.12290976941585541,0.015126535989845046,,1.0,2.0
80,2.19494891166687,0.12429413199424744,0.015670217926427667,,1.0,2.0
81,2.1952247619628906,0.12457320839166641,0.015595818358731818,,1.0,2.0
82,2.1951591968536377,0.12662021815776825,0.015885344357192424,,1.0,2.0
83,2.195232391357422,0.12467139959335327,0.01625517762047997,,1.0,2.0
84,2.1950418949127197,0.12688852846622467,0.016443200425750214,,1.0,2.0
85,2.194960832595825,0.1262025386095047,0.016020248314907903,,1.0,2.0
86,2.19515061378479,0.12504655122756958,0.017022223757936612,,1.0,2.0
87,2.194506883621216,0.12683463096618652,0.016353913981666603,,1.0,2.0
88,2.1947641372680664,0.12629900872707367,0.016596023312143167,,1.0,2.0
89,2.1945550441741943,0.12626680731773376,0.016662037382955967,,1.0,2.0
90,2.1950817108154297,0.1255868822336197,0.01676624410621661,,1.0,2.0
91,2.194495677947998,0.1276586949825287,0.01714319627994011,,1.0,2.0
92,2.194408893585205,0.12717755138874054,0.016820941925054345,,1.0,2.0
93,2.194204092025757,0.12673607468605042,0.017934975085176427,,1.0,2.0
94,2.194375514984131,0.12725691497325897,0.017876827028857827,,1.0,2.0
95,2.1941895484924316,0.12881061434745789,0.017554991538082494,,1.0,2.0
96,2.1940762996673584,0.12740673124790192,0.018371641020075182,,1.0,2.0
97,2.1943163871765137,0.12744875252246857,0.018583027344020564,,1.0,2.0
98,2.1944081783294678,0.1264384537935257,0.019238263064618066,,1.0,2.0
99,2.194333791732788,0.12755872309207916,0.019187576360532525,,1.0,2.0
100,2.1935837268829346,0.129515141248703,0.01931116291375005,0.04727960615799276,1.0,2.0
101,2.193946123123169,0.12733370065689087,0.019385288807515198,,1.0,2.0
102,2.193692445755005,0.1307746320962906,0.019377973185354187,,1.0,2.0
103,2.1933298110961914,0.13078832626342773,0.019432402872285856,,1.0,2.0
104,2.193629503250122,0.1311292052268982,0.02002840929736896,,1.0,2.0
105,2.1936142444610596,0.12846431136131287,0.019160267795385755,,1.0,2.0
106,2.193157196044922,0.13374319672584534,0.019878494512767103,,1.0,2.0
107,2.1930809020996094,0.13236114382743835,0.020239865350708153,,1.0,2.0
108,2.193063974380493,0.13341189920902252,0.020113257599239775,,1.0,2.0
109,2.1929678916931152,0.13276222348213196,0.020768438634265623,,1.0,2.0
110,2.1930923461914062,0.13121674954891205,0.02181292453715243,,1.0,2.0
111,2.1923227310180664,0.13717739284038544,0.021546204667927494,,1.0,2.0
112,2.1926798820495605,0.13345883786678314,0.0218453451497006,,1.0,2.0
113,2.1922848224639893,0.1350015550851822,0.021916922552251,,1.0,2.0
114,2.1920621395111084,0.13673993945121765,0.02187434767967734,,1.0,2.0
115,2.192049026489258,0.13381798565387726,0.02264769144103244,,1.0,2.0
116,2.1920793056488037,0.13467629253864288,0.022842780780289985,,1.0,2.0
117,2.1919872760772705,0.13622911274433136,0.02318022199630929,,1.0,2.0
118,2.1919453144073486,0.13476893305778503,0.02365208022041952,,1.0,2.0
119,2.191969156265259,0.13338711857795715,0.023270452937082905,,1.0,2.0
120,2.1913506984710693,0.13727396726608276,0.023212779616228085,,1.0,2.0
121,2.19179105758667,0.13421319425106049,0.023465561497474613,,1.0,2.0
122,2.1911165714263916,0.13761316239833832,0.024671821884016475,,1.0,2.0
123,2.1909780502319336,0.137717604637146,0.024332120092870835,,1.0,2.0
124,2.190906047821045,0.13694684207439423,0.02435633395629577,,1.0,2.0
125,2.1912920475006104,0.13536494970321655,0.025976615472243572,,1.0,2.0
126,2.1905364990234375,0.137159064412117,0.02447106242312783,,1.0,2.0
127,2.1904256343841553,0.13762550055980682,0.02572544485898115,,1.0,2.0
128,2.189771890640259,0.13856282830238342,0.024867486524863616,,1.0,2.0
129,2.190354585647583,0.13765627145767212,0.02570475662134025,,1.0,2.0
130,2.1898727416992188,0.137919619679451,0.025887918842010565,,1.0,2.0
131,2.1900577545166016,0.13907106220722198,0.026156956801089568,,1.0,2.0
132,2.189918041229248,0.13825181126594543,0.025609833139782243,,1.0,2.0
133,2.190133571624756,0.1393318772315979,0.02704715505985794,,1.0,2.0
134,2.189146041870117,0.1445506513118744,0.026317602565346924,,1.0,2.0
135,2.189706325531006,0.13968443870544434,0.02652962104423611,,1.0,2.0
136,2.188711404800415,0.14384199678897858,0.02628089794172856,,1.0,2.0
137,2.1890907287597656,0.1425972580909729,0.028092183008841032,,1.0,2.0
